4043099532,0
47739450,40470
1348065717694959619,44
14224719,77098
111078516,0
25073877,1841126
800767876147777536,5
1232950329483898881,19364
3026432061,827
872086682,38196
441018563,0
36686040,116302
487843025,0
903039733097537536,11
1230871455384195072,0
1205226529455632385,484616
357504905,94
170887382,24171
784134859769905152,1
24928809,39780
351172025,24
20066204,223
377920202,10112
1272188603511300102,0
114782468,97213
1216899190913060867,149
389230624,1318
774097036614393858,160
15392486,253285
1132885444574797825,719
838527864,24
3005092184,26
146569971,301739
2174101519,29
14469954,35
26050644,53
288277167,450381
57243327,3
975200486,108153
14105071,61
299273962,210269
71287915,1
238497099,12286
1558237224,227
130979339,37006
948117263063965696,0
2342770542,30480
2722960329,5
285577145,11107
970903021948407813,54
817661098988019712,122250
36714254,83
169622154,10518
244332572,1
858590623997214720,412
2617118672,42
1120097421709725697,267
1089535733738684416,2
64660447,18559
199136257,2553
21765161,29581
1178158539988197379,351
288480803,3398
49751648,45
3339096239,1
3031071234,3258
2909995017,94
947079897868132352,484
3189553508,3299
2878283334,3
1413545453375852547,1
1263245809627389954,10
133998087,33
1307532272703172610,4481
4866620944,73
918525076672102400,6931
4721313463,3
21059255,211794
1372235444,84
81164801,287
1245119401793372160,44
8116480,0
76558553,25760
1082294732531761153,6
760337630,85
2718763167,20
15952856,185967
496392767,1
1101001020078022656,7041
881697155387445248,5
29873662,309512
844916583344549888,0
2558285634,24279
784615920333385728,9
328173444,4598
1190076685896572929,9
32867753,24759
3392051356,11
898533348,40968
32286534,17
625392269,70
242434448,110
993137216309383169,60942
23027602,22
1068155700168126464,42645
1177488341962375168,6
1452147739,5109
822785476805480448,0
17813487,91811
59454028,5
150397339,11918
801603497061969920,14
13769472,307790
191729517,105
15115280,127228
1217028908,0
185030043,117
1052782638988226560,100
18503004,0
46317318,44
131556177,0
292929271,344705
1238954802173882368,33
759251,1308873
4125021502,0
2617066206,104676
1213348185302687745,0
16343974,160904
56050791,58
357395757,32389
2219865854,0
266946216,154565
964116547798052864,0
1070895459626090497,23367
1133071729474121729,2
248113252,27996
1266795257896865792,37
576532550,3
37190669,72625
864455966435180545,91
36169080,55134
128210599,72
775280653113839620,2478
434027266,0
221338206,28349
23626626,125
113614409,7425
158003337,2
3224616765,114240
1170529778379587584,58
1193721035490807808,104143
21118022,0
37621971,1239
1073496504378290176,42
1173516169145307137,6836
1210823074179760129,0
1367416924007772172,188
1281490049901580289,63
2233154425,282930
1259567368935747587,182
1100654987229700096,327
995398071537291266,7
18839785,611528
1262136570,18
1425770676,9
848612354380222466,3
50317463,66148
952182177634095109,2
18820392,83713
28637019,0
197823769,70911
4170021140,0
2336106686,207
131295452,2
467336272,929
1137298575287865344,306
16129920,283717
1177652811800051712,95
517443026,594
1299729485965778948,5
51744302,0
894450550032519170,28698
402810988,547
1128581330093203456,22
1070412789229989889,0
3260518932,44767
446556781,85
109030247,5324
112018864,3
39308549,192033
3146418286,30
33884545,397536
280749211,26
1284906050836021249,0
59545968,11982
1235663255252525056,9
114821589,4754
804622927,0
26378459,33
22058343,30173
2637845,0
740729003066150913,1
737426413813399552,1
1163859696157155328,1321
1353758662624423936,52
65871931,440795
151951685,0
48325671,135332
1324757638681251840,3
31565351,240702
607229707,499
3156535,0
1177355334035365888,485
811119008,4
839299289792774144,73148
1343302269891129345,1
811414973985550336,7215
857375725,53
890891,225532
308224384,7
18872613,71072
1256073062492991489,1
982188584,1014
850425172268118017,0
531041640,424506
2535024576,14
33537967,177157
364706524,13
18901882,77420
857213010028273664,1
896568559710687236,25
376596262,316
29943926,899
871979430,22
4769462894,6
1065720223741882368,141
341190477,175387
1218742388,1
16244449,22027
53082555,170
2160653996,38347
1267050087391416320,10
481397009,6975
1241428897578844165,36
231493980,2360
576843252,530
4882762672,16
710123736175783938,0
327545905,35765
91870669,0
2978554595,1684
3429997805,0
42971403,114080
1055208006613458947,0
231096166,313
815213713,0
138943104,6931
33674587,0
241993704,75346
865704866999668736,1196
1403815299678445568,641
109525208,325
140381529967844556,0
109345746,203
7150092,4
47475039,45955
22852908,19
1013108968900702211,100
1366351431695966211,12
101310896890070221,0
779892669250101248,5147
1216709608296701953,1
226997276,282
1016848920,67439
705365255489196033,0
934399189,20176
102128926,3
204444440,52097
1257145075144032256,53
20444444,0
1199399070911078402,43861
3401548312,34
1121371802,4557
1235226256926441472,0
586707638,29384
1041821409608196099,16
