i,j,count,vi,vj,cij
'CO','KM',1,53611.0,26.0,1.864384659843019e-05
'KM','BE',1,26.0,16868.0,5.919261276192731e-05
'RO','SA',1,1082.0,11250.0,8.10898475510866e-05
'AT','PG',1,12430.0,658.0,7.640586797066015e-05
'KY','JM',1,87.0,622.0,0.0014104372355430183
'BR','UM',1,18534.0,1161.0,5.077430820005077e-05
'DZ','MY',1,85.0,45204.0,2.2080416878270662e-05
'MY','MV',1,45204.0,505.0,2.187752958935877e-05
'UG','DK',1,2749.0,6051.0,0.00011363636363636364
'MA','NL',1,1352.0,42375.0,2.2869165504150753e-05
'GR','VE',1,11427.0,13215.0,4.058112166220274e-05
'CF','KW',1,101.0,3949.0,0.0002469135802469136
'OM','IQ',1,333.0,2899.0,0.0003094059405940594
'PS','CR',1,2687.0,462.0,0.00031756113051762465
'BB','KE',1,107.0,30837.0,3.2316442605997934e-05
'MU','CM',1,550.0,850.0,0.0007142857142857143
'ID','AS',1,36044.0,114.0,2.765639692460866e-05
'JP','GH',1,40643.0,5350.0,2.1742439066814515e-05
'MG','CA',1,73.0,259814.0,3.847826170604917e-06
'BN','AE',1,1288.0,4878.0,0.0001621796951021732
'CU','PY',1,7869.0,1056.0,0.00011204481792717087
'PH','EG',1,18017.0,5224.0,4.30274084591885e-05
'VI','ID',1,1237.0,36044.0,2.6823314825246104e-05
'BR','BQ',1,18534.0,24.0,5.3885116930703737e-05
'VN','EG',1,2866.0,5224.0,0.00012360939431396787
'SN','MG',1,63.0,73.0,0.007352941176470588
'NO','GH',1,11559.0,5350.0,5.914010290377905e-05
'PH','AF',1,18017.0,93.0,5.521811154058531e-05
'MX','YT',1,55562.0,94.0,1.796751473336208e-05
'FJ','RO',1,2325.0,1082.0,0.000293513354857646
'FR','SR',1,33733.0,83.0,2.9571800331204164e-05
'SK','CA',1,835.0,259814.0,3.836577159321539e-06
'EG','CM',1,5224.0,850.0,0.00016463615409944023
'IL','UG',1,9907.0,2749.0,7.901390644753477e-05
'SA','HU',1,11250.0,915.0,8.220304151253596e-05
'PS','FI',1,2687.0,1671.0,0.0002294630564479119
'ID','RO',1,36044.0,1082.0,2.6935301406022735e-05
'JP','MC',1,40643.0,1245.0,2.387318563789152e-05
'MK','NG',1,70.0,70751.0,1.4120105618390026e-05
'AT','JO',1,12430.0,780.0,7.57002271006813e-05
'AR','CR',1,4849.0,462.0,0.00018828845791752966
'PH','RU',1,18017.0,4298.0,4.4812906116961686e-05
'VE','TH',1,13215.0,18117.0,3.1916251755393846e-05
'GE','IN',1,15.0,259796.0,3.848951737994157e-06
'AU','ZM',1,119320.0,126.0,8.371983992766606e-06
'HR','IE',1,1582.0,11239.0,7.799703611262772e-05
'NO','AR',1,11559.0,4849.0,6.094588005850804e-05
'MM','ID',1,183.0,36044.0,2.7603720981588318e-05
'JP','PK',1,40643.0,14986.0,1.797623541677902e-05
'MD','PL',1,18.0,12346.0,8.087997411840829e-05
'MZ','DE',1,362.0,86225.0,1.154907780613718e-05
'CA','TL',1,259814.0,80.0,3.847722533032698e-06
'CO','CZ',1,53611.0,1659.0,1.809299800977022e-05
'DK','GR',1,6051.0,11427.0,5.721478430026319e-05
'ES','BN',1,27634.0,1288.0,3.4575755480257244e-05
'IE','UG',1,11239.0,2749.0,7.148984844152131e-05
'OM','NG',1,333.0,70751.0,1.4067863372910922e-05
'GH','DK',1,5350.0,6051.0,8.771160424524164e-05
'KH','NL',1,343.0,42375.0,2.340933564305445e-05
'CW','CA',1,357.0,259814.0,3.843625922950675e-06
'PK','UY',1,14986.0,1073.0,6.227037798119434e-05
'MC','NG',1,1245.0,70751.0,1.3889660536696483e-05
'ES','MC',1,27634.0,1245.0,3.4627237785241874e-05
'AM','MX',1,124.0,55562.0,1.795783500341199e-05
'IT','MV',1,48194.0,505.0,2.0534302552413807e-05
'VA','CH',1,21.0,24498.0,4.078469758146743e-05
'PK','MA',1,14986.0,1352.0,6.120700208103807e-05
'BH','ID',1,263.0,36044.0,2.7542898063734267e-05
'PK','PY',1,14986.0,1056.0,6.233636703652911e-05
'ZA','RO',1,80877.0,1082.0,1.2201222562500763e-05
'TC','DE',1,286.0,86225.0,1.1559223682537481e-05
'AF','PT',1,93.0,7427.0,0.00013297872340425532
'IE','EG',1,11239.0,5224.0,6.0742270546073014e-05
'AR','UG',1,4849.0,2749.0,0.00013161358252171624
'BG','BR',1,51.0,18534.0,5.380683346785042e-05
'IT','PN',1,48194.0,23.0,2.0739573179583965e-05
'IE','PF',1,11239.0,183.0,8.755034144633164e-05
'SL','BD',1,109.0,2288.0,0.00041718815185648727
'PL','TJ',1,12346.0,89.0,8.041817450743868e-05
'BR','GI',1,18534.0,24.0,5.3885116930703737e-05
'PR','CL',1,16266.0,6002.0,4.490749056942698e-05
'ES','SR',1,27634.0,83.0,3.6078940722300394e-05
'UG','AE',1,2749.0,4878.0,0.0001311131506490101
'KP','CG',1,463.0,2139.0,0.0003843197540353574
'UA','CL',1,79.0,6002.0,0.000164446637066272
'AZ','IQ',1,211.0,2899.0,0.0003215434083601286
'ZW','KW',1,8357.0,3949.0,8.126117341134406e-05
'BD','PK',1,2288.0,14986.0,5.78904712284358e-05
'HT','IN',1,253.0,259796.0,3.845429130663837e-06
'DO','EC',1,1997.0,1956.0,0.00025297242600556537
'TW','VN',1,6517.0,2866.0,0.00010657572205051689
'ES','JM',1,27634.0,622.0,3.5390713476783694e-05
'IL','JM',1,9907.0,622.0,9.497578117580017e-05
'ZW','BH',1,8357.0,263.0,0.0001160092807424594
'VG','IN',1,527.0,259796.0,3.841381668158403e-06
'CA','RE',1,259814.0,34.0,3.848403682152643e-06
'CN','NA',1,18011.0,629.0,5.3648068669527894e-05
'SY','LB',1,128.0,4512.0,0.00021551724137931034
'DE','KH',1,86225.0,343.0,1.1551612605119674e-05
'CN','EE',1,18011.0,186.0,5.495411331538166e-05
'ES','BM',1,27634.0,1834.0,3.3935116058096916e-05
'CR','SD',1,462.0,677.0,0.000877963125548727
'TH','JO',1,18117.0,780.0,5.291845266444409e-05
'MC','IR',1,1245.0,875.0,0.0004716981132075472
'PS','EG',1,2687.0,5224.0,0.00012640626975097966
'CV','US',1,1.0,1617816.0,6.181168821937215e-07
'MM','MY',1,183.0,45204.0,2.2032740652609778e-05
'CO','MC',1,53611.0,1245.0,1.8229546448884353e-05
'ES','ML',1,27634.0,64.0,3.6103689797097266e-05
'ZW','AR',1,8357.0,4849.0,7.572315614114796e-05
'MC','RU',1,1245.0,4298.0,0.00018040772145047808
'CA','LC',1,259814.0,34.0,3.848403682152643e-06
'LV','PL',1,92.0,12346.0,8.039877793857533e-05
'RS','ID',1,2371.0,36044.0,2.6031498112716386e-05
'QA','SD',1,865.0,677.0,0.0006485084306095979
'AE','ZA',1,4878.0,80877.0,1.1661127631041922e-05
'GH','BR',1,5350.0,18534.0,4.1869033662703066e-05
'ML','GB',1,64.0,714016.0,1.4004033161550527e-06
'MU','CH',1,550.0,24498.0,3.992334717342702e-05
'VN','QA',1,2866.0,865.0,0.0002680246582685607
'BG','BE',1,51.0,16868.0,5.9105148058395883e-05
'SA','PR',1,11250.0,16266.0,3.634249164122692e-05
'NG','RO',1,70751.0,1082.0,1.3921178288530342e-05
'NL','PA',1,42375.0,4481.0,2.134198395082807e-05
'BE','ML',1,16868.0,64.0,5.9059768485707536e-05
'SI','TJ',1,1989.0,89.0,0.00048123195380173246
'OM','CA',1,333.0,259814.0,3.843980518706731e-06
'IL','RE',1,9907.0,34.0,0.00010059350165979277
'MV','BE',1,505.0,16868.0,5.7560582513095036e-05
'CH','CR',1,24498.0,462.0,4.0064102564102564e-05
'BB','VE',1,107.0,13215.0,7.506380423359856e-05
'US','FK',1,1617816.0,2.0,6.181165001254776e-07
'PA','MU',1,4481.0,550.0,0.00019876764062810574
'ZA','CG',1,80877.0,2139.0,1.2045870675532427e-05
'HU','IT',1,915.0,48194.0,2.036286627705716e-05
'LT','RS',1,315.0,2371.0,0.00037230081906180194
'DM','RU',1,118.0,4298.0,0.00022644927536231884
'LB','MM',1,4512.0,183.0,0.00021299254526091586
'AT','RU',1,12430.0,4298.0,5.9780009564801534e-05
'MV','IT',1,505.0,48194.0,2.0534302552413807e-05
'PL','SK',1,12346.0,835.0,7.586677793794098e-05
'ZW','NO',1,8357.0,11559.0,5.02108857200241e-05
'DO','BQ',1,1997.0,24.0,0.0004948045522018803
'GB','GE',1,714016.0,15.0,1.4004994180924917e-06
'SE','SR',1,14655.0,83.0,6.785181164337088e-05
'GY','US',1,7.0,1617816.0,6.18114589791343e-07
'AS','AU',1,114.0,119320.0,8.372825158665037e-06
'DJ','PE',1,367.0,1401.0,0.0005656108597285068
'BM','BE',1,1834.0,16868.0,5.347021708908138e-05
'BD','FJ',1,2288.0,2325.0,0.00021677866897897247
'PL','QA',1,12346.0,865.0,7.569449701006736e-05
'UG','GQ',1,2749.0,75.0,0.0003541076487252125
'LT','NG',1,315.0,70751.0,1.4071426561224778e-05
'RO','LB',1,1082.0,4512.0,0.0001787629603146228
'TH','CZ',1,18117.0,1659.0,5.05663430420712e-05
'IT','MR',1,48194.0,160.0,2.0680812342308806e-05
'NG','NE',1,70751.0,5.0,1.4133077053536096e-05
'MX','GG',1,55562.0,70.0,1.79752660339373e-05
'CH','CY',1,24498.0,323.0,4.028846541235244e-05
'RU','TJ',1,4298.0,89.0,0.00022794620469569182
'CY','RU',1,323.0,4298.0,0.00021640337589266391
'NZ','BW',1,9278.0,363.0,0.00010372368011617052
'TR','UM',1,22031.0,1161.0,4.3118316660917556e-05
'IN','BM',1,259796.0,1834.0,3.822191644689065e-06
'DE','GQ',1,86225.0,75.0,1.1587485515643105e-05
'TW','EC',1,6517.0,1956.0,0.00011802195208308746
'ZA','CZ',1,80877.0,1659.0,1.2115925172046138e-05
'NP','KZ',1,2542.0,29.0,0.00038895371450797355
'BE','GF',1,16868.0,46.0,5.912262031453234e-05
'VI','SA',1,1237.0,11250.0,8.008328661808281e-05
'BS','BE',1,1084.0,16868.0,5.570409982174688e-05
'SL','GB',1,109.0,714016.0,1.4003150708909505e-06
'NZ','CD',1,9278.0,235.0,0.00010511931041732366
'FJ','SN',1,2325.0,63.0,0.0004187604690117253
'SK','FI',1,835.0,1671.0,0.0003990422984836393
'CU','EG',1,7869.0,5224.0,7.637668983426258e-05
'MZ','NO',1,362.0,11559.0,8.388558006878618e-05
'JP','CU',1,40643.0,7869.0,2.0613456464379946e-05
'RU','OM',1,4298.0,333.0,0.00021593608291945585
'ID','FJ',1,36044.0,2325.0,2.6062706872735803e-05
'SA','CL',1,11250.0,6002.0,5.796429399489914e-05
'TV','CN',1,73.0,18011.0,5.529750055297501e-05
'DZ','ID',1,85.0,36044.0,2.7678596141603697e-05
'TF','US',1,36.0,1617816.0,6.181035100862131e-07
'DK','CM',1,6051.0,850.0,0.00014490653528474135
'ZW','SK',1,8357.0,835.0,0.00010879025239338555
'PK','AT',1,14986.0,12430.0,3.647505106507149e-05
'TN','MU',1,537.0,550.0,0.0009199632014719411
'KN','BB',1,32.0,107.0,0.007194244604316547
'AL','BE',1,36.0,16868.0,5.915759583530525e-05
'MZ','MV',1,362.0,505.0,0.0011534025374855825
'FI','LI',1,1671.0,223.0,0.0005279831045406547
'MR','JP',1,160.0,40643.0,2.450800186260814e-05
'KE','BJ',1,30837.0,346.0,3.206875541160248e-05
'CN','ZW',1,18011.0,8357.0,3.7924757281553395e-05
'NA','CG',1,629.0,2139.0,0.000361271676300578
'CN','GU',1,18011.0,289.0,5.46448087431694e-05
'GE','SE',1,15.0,14655.0,6.81663258350375e-05
'NZ','BR',1,9278.0,18534.0,3.5955702574428306e-05
'FI','TR',1,1671.0,22031.0,4.219053244451945e-05
'RU','KW',1,4298.0,3949.0,0.00012125621438098702
'NZ','HR',1,9278.0,1582.0,9.208103130755064e-05
'QA','CO',1,865.0,53611.0,1.8356707540935456e-05
'VN','AE',1,2866.0,4878.0,0.00012913223140495868
'PL','HR',1,12346.0,1582.0,7.179781734635267e-05
'KY','CA',1,87.0,259814.0,3.8476189010430895e-06
'SE','MG',1,14655.0,73.0,6.789788158609451e-05
'YT','JP',1,94.0,40643.0,2.4547708471414192e-05
'VN','AT',1,2866.0,12430.0,6.53765690376569e-05
'GH','EG',1,5350.0,5224.0,9.457159069415548e-05
'RW','MR',1,364.0,160.0,0.0019083969465648854
'CG','IE',1,2139.0,11239.0,7.474958887726118e-05
'KR','BW',1,24753.0,363.0,3.9815257206561555e-05
'MP','IT',1,198.0,48194.0,2.066457265663746e-05
'MZ','PT',1,362.0,7427.0,0.00012838618564642445
'SA','VN',1,11250.0,2866.0,7.084159818645509e-05
'NE','FR',1,5.0,33733.0,2.9640168356156264e-05
'KM','TW',1,26.0,6517.0,0.0001528350909368791
'CH','NC',1,24498.0,21.0,4.078469758146743e-05
'MC','PT',1,1245.0,7427.0,0.00011531365313653136
'IT','BB',1,48194.0,107.0,2.0703505103414008e-05
'KE','AR',1,30837.0,4849.0,2.8022193577313233e-05
'CA','AL',1,259814.0,36.0,3.848374061958823e-06
'NA','AT',1,629.0,12430.0,7.657554177195804e-05
'CH','BW',1,24498.0,363.0,4.022364345762439e-05
'GF','GB',1,46.0,714016.0,1.4004386173749618e-06
'AU','LS',1,119320.0,124.0,8.372124175345769e-06
'PS','BJ',1,2687.0,346.0,0.0003297065611605671
'LA','NG',1,310.0,70751.0,1.4072416656112354e-05
'BN','PG',1,1288.0,658.0,0.0005138746145940391
'PH','TN',1,18017.0,537.0,5.389673385792821e-05
'MY','KW',1,45204.0,3949.0,2.0344638170610134e-05
'CN','PE',1,18011.0,1401.0,5.151452709664125e-05
'ZA','EE',1,80877.0,186.0,1.2336084280127802e-05
'MC','KE',1,1245.0,30837.0,3.11701265507138e-05
'AI','UG',1,93.0,2749.0,0.0003518648838845883
'AT','MY',1,12430.0,45204.0,1.7350869278550856e-05
'NL','LA',1,42375.0,310.0,2.3427433524657373e-05
'CH','BG',1,24498.0,51.0,4.073485681697829e-05
'NL','TC',1,42375.0,286.0,2.344061320644148e-05
'CH','LT',1,24498.0,315.0,4.030145488252126e-05
'PT','KR',1,7427.0,24753.0,3.1075201988812927e-05
'AZ','IT',1,211.0,48194.0,2.0659022828220224e-05
'AO','GB',1,13.0,714016.0,1.4005033409007198e-06
'KE','IQ',1,30837.0,2899.0,2.9641925539483046e-05
'DE','WS',1,86225.0,37.0,1.1592590016461478e-05
'PR','BZ',1,16266.0,31.0,6.136098668466589e-05
'RW','FI',1,364.0,1671.0,0.0004914004914004914
'IL','GT',1,9907.0,16.0,0.0001007759750075582
'WS','GB',1,37.0,714016.0,1.400456268652327e-06
'LK','QA',1,66.0,865.0,0.0010741138560687433
'BR','CR',1,18534.0,462.0,5.264266161297115e-05
'IQ','ZA',1,2899.0,80877.0,1.193659281894576e-05
'MA','PT',1,1352.0,7427.0,0.00011390818999886092
'BN','PH',1,1288.0,18017.0,5.18000518000518e-05
'BO','SE',1,25.0,14655.0,6.811989100817439e-05
'GU','CA',1,289.0,259814.0,3.844630780882958e-06
'TZ','PK',1,817.0,14986.0,6.327912421692084e-05
'MV','PK',1,505.0,14986.0,6.45536117745788e-05
'BR','RW',1,18534.0,364.0,5.291565244999471e-05
'BG','US',1,51.0,1617816.0,6.180977793601081e-07
'AU','KI',1,119320.0,29.0,8.378788259641891e-06
'MG','TR',1,73.0,22031.0,4.5240680419833514e-05
'HK','VG',1,78856.0,527.0,1.2597155562274039e-05
'VN','OM',1,2866.0,333.0,0.00031259768677711783
'BE','BD',1,16868.0,2288.0,5.2202965128419294e-05
'MG','SA',1,73.0,11250.0,8.831581736288969e-05
'SA','KR',1,11250.0,24753.0,2.7775463155848124e-05
'ZA','UY',1,80877.0,1073.0,1.2202562538133008e-05
'NO','AI',1,11559.0,93.0,8.582217645039479e-05
'SK','BE',1,835.0,16868.0,5.6487600971586734e-05
'MV','CA',1,505.0,259814.0,3.841440693917847e-06
'PS','KR',1,2687.0,24753.0,3.644314868804665e-05
'JP','CW',1,40643.0,357.0,2.4390243902439026e-05
'DM','CA',1,118.0,259814.0,3.847160026468461e-06
'IR','SE',1,875.0,14655.0,6.43915003219575e-05
'MA','KE',1,1352.0,30837.0,3.106651340520053e-05
'IE','CL',1,11239.0,6002.0,5.800127602807262e-05
'RU','NO',1,4298.0,11559.0,6.306363120388472e-05
'NZ','RU',1,9278.0,4298.0,7.365939893930465e-05
'FR','JM',1,33733.0,622.0,2.9107844564110028e-05
'JP','PA',1,40643.0,4481.0,2.2161155925893094e-05
'AT','OM',1,12430.0,333.0,7.835148476063621e-05
'CL','LT',1,6002.0,315.0,0.00015830299192654741
'KH','MA',1,343.0,1352.0,0.0005899705014749262
'SD','SE',1,677.0,14655.0,6.522306287503261e-05
'AZ','DK',1,211.0,6051.0,0.00015969338869370808
'TZ','NP',1,817.0,2542.0,0.00029770765108663293
'PG','MV',1,658.0,505.0,0.0008598452278589854
'PG','UG',1,658.0,2749.0,0.000293513354857646
'NZ','ZM',1,9278.0,126.0,0.00010633772862611655
'IN','AM',1,259796.0,124.0,3.847337642351493e-06
'BN','IN',1,1288.0,259796.0,3.830184921328002e-06
'EG','CG',1,5224.0,2139.0,0.00013581420616596497
'GB','AS',1,714016.0,114.0,1.4003052665481074e-06
'IR','CO',1,875.0,53611.0,1.8353338472268105e-05
'TH','TZ',1,18117.0,817.0,5.281504172388296e-05
'HN','NG',1,140.0,70751.0,1.4106162982607101e-05
'PT','IE',1,7427.0,11239.0,5.3573341905068036e-05
'JM','KE',1,622.0,30837.0,3.178740582981023e-05
'DE','MU',1,86225.0,550.0,1.1524056467876692e-05
'SA','RU',1,11250.0,4298.0,6.431695394906098e-05
'KR','GR',1,24753.0,11427.0,2.763957987838585e-05
'SI','RU',1,1989.0,4298.0,0.0001590583744234134
'MX','DZ',1,55562.0,85.0,1.7970420687548296e-05
'MC','CN',1,1245.0,18011.0,5.19318653926049e-05
'IQ','UY',1,2899.0,1073.0,0.00025176233635448137
'GF','FR',1,46.0,33733.0,2.9604191953580628e-05
'AU','VA',1,119320.0,21.0,8.379349930032429e-06
'IT','SV',1,48194.0,673.0,2.0463707614545603e-05
'SK','MX',1,835.0,55562.0,1.7731439615582388e-05
'SG','SI',1,5384.0,1989.0,0.0001356300013563
'SL','CA',1,109.0,259814.0,3.847293236843219e-06
'FI','ES',1,1671.0,27634.0,3.412386964681795e-05
'JO','PT',1,780.0,7427.0,0.00012184720360667723
'SE','EG',1,14655.0,5224.0,5.030434126465114e-05
'ZW','GY',1,8357.0,7.0,0.00011956001912960307
'IN','GF',1,259796.0,46.0,3.84849254546994e-06
'CO','KE',1,53611.0,30837.0,1.1841606669192876e-05
'FJ','GR',1,2325.0,11427.0,7.271669575334496e-05
'ID','BE',1,36044.0,16868.0,1.8899304505594195e-05
'AG','PH',1,1065.0,18017.0,5.2405408238130174e-05
'IE','JE',1,11239.0,482.0,8.531695247845747e-05
'OM','AU',1,333.0,119320.0,8.357500438768773e-06
'LA','TH',1,310.0,18117.0,5.426819341184132e-05
'VE','UM',1,13215.0,1161.0,6.956037840845854e-05
'HK','AL',1,78856.0,36.0,1.267555645692846e-05
'VN','NP',1,2866.0,2542.0,0.0001849112426035503
'FR','AQ',1,33733.0,103.0,2.955432084170706e-05
'JO','GR',1,780.0,11427.0,8.192020971573687e-05
'VC','DE',1,204.0,86225.0,1.157019056103854e-05
'TZ','PR',1,817.0,16266.0,5.853772756541591e-05
'LI','PK',1,223.0,14986.0,6.575054244197515e-05
'FI','VN',1,1671.0,2866.0,0.00022040996253030638
'ZW','MZ',1,8357.0,362.0,0.00011469205184080744
'SS','IT',1,34.0,48194.0,2.073484282989135e-05
'PG','JP',1,658.0,40643.0,2.4212488801723928e-05
'BR','MC',1,18534.0,1245.0,5.055867334041155e-05
'VN','AR',1,2866.0,4849.0,0.00012961762799740766
'CU','BE',1,7869.0,16868.0,4.042527388123055e-05
'CO','SK',1,53611.0,835.0,1.8366822172427728e-05
'HN','IN',1,140.0,259796.0,3.847100824818417e-06
'JP','SL',1,40643.0,109.0,2.4538672948566942e-05
'TL','NG',1,80.0,70751.0,1.4118112126046504e-05
'DK','EE',1,6051.0,186.0,0.000160333493666827
'KE','FI',1,30837.0,1671.0,3.0761658668635414e-05
'FR','IS',1,33733.0,157.0,2.9507229271171435e-05
'SR','CW',1,83.0,357.0,0.0022727272727272726
'ID','DK',1,36044.0,6051.0,2.375579047392802e-05
'KH','LA',1,343.0,310.0,0.0015313935681470138
'IE','MY',1,11239.0,45204.0,1.7716988820580055e-05
'GR','NZ',1,11427.0,9278.0,4.829751267809708e-05
'KE','LS',1,30837.0,124.0,3.2298698362455994e-05
'EG','PE',1,5224.0,1401.0,0.0001509433962264151
'GH','TH',1,5350.0,18117.0,4.261303106489965e-05
'JP','BT',1,40643.0,19.0,2.459298608036988e-05
'RW','PK',1,364.0,14986.0,6.514657980456026e-05
'AU','UA',1,119320.0,79.0,8.375279524954146e-06
'AE','IR',1,4878.0,875.0,0.00017382235355466714
'CZ','ZA',1,1659.0,80877.0,1.2115925172046138e-05
'SR','US',1,83.0,1617816.0,6.180855541662365e-07
'OM','MY',1,333.0,45204.0,2.196016426202868e-05
'VN','TW',1,2866.0,6517.0,0.00010657572205051689
'TH','IL',1,18117.0,9907.0,3.5683699685983445e-05
'HU','IL',1,915.0,9907.0,9.240436148586214e-05
'HN','JP',1,140.0,40643.0,2.45200205968173e-05
'IE','AR',1,11239.0,4849.0,6.215813028344107e-05
'GB','VC',1,714016.0,204.0,1.4001288118506902e-06
'BE','PF',1,16868.0,183.0,5.864758665180928e-05
'MX','ZW',1,55562.0,8357.0,1.564480045057025e-05
'VN','CU',1,2866.0,7869.0,9.315323707498835e-05
'AE','PT',1,4878.0,7427.0,8.126777732629012e-05
'CN','VU',1,18011.0,119.0,5.515719801434087e-05
'KW','IR',1,3949.0,875.0,0.00020729684908789387
'NZ','PT',1,9278.0,7427.0,5.986231667165519e-05
'AU','IO',1,119320.0,53.0,8.377103700166704e-06
'CZ','TH',1,1659.0,18117.0,5.05663430420712e-05
'QA','CH',1,865.0,24498.0,3.942751251823522e-05
'CW','NO',1,357.0,11559.0,8.392077878482712e-05
'UA','GB',1,79.0,714016.0,1.4003738998312549e-06
'JE','CH',1,482.0,24498.0,4.00320256204964e-05
'CY','FR',1,323.0,33733.0,2.9363401456424713e-05
'RS','VE',1,2371.0,13215.0,6.416014371872192e-05
'AT','NZ',1,12430.0,9278.0,4.6065966463976415e-05
'DK','BD',1,6051.0,2288.0,0.0001199184554502938
'EG','AG',1,5224.0,1065.0,0.0001590077913817777
'BJ','CO',1,346.0,53611.0,1.8533276497952074e-05
'LS','DE',1,124.0,86225.0,1.1580910027909993e-05
'NL','QA',1,42375.0,865.0,2.312673450508788e-05
'RU','IS',1,4298.0,157.0,0.0002244668911335578
'MP','AU',1,198.0,119320.0,8.36694054452049e-06
'AE','TC',1,4878.0,286.0,0.00019364833462432224
'SD','FR',1,677.0,33733.0,2.906131938390003e-05
'HU','DK',1,915.0,6051.0,0.0001435544071202986
'CM','AU',1,850.0,119320.0,8.321544478655239e-06
'PH','PT',1,18017.0,7427.0,3.930199654142431e-05
'IQ','CL',1,2899.0,6002.0,0.00011234692731153803
'PG','CA',1,658.0,259814.0,3.839184250130532e-06
'CH','OM',1,24498.0,333.0,4.0272240344730375e-05
'PT','NP',1,7427.0,2542.0,0.00010031096398836393
'GB','KZ',1,714016.0,29.0,1.4004719590501998e-06
'NZ','PE',1,9278.0,1401.0,9.364172675344133e-05
'MR','EG',1,160.0,5224.0,0.00018573551263001485
'TJ','ZA',1,89.0,80877.0,1.2350863325346442e-05
'FR','KP',1,33733.0,463.0,2.9243186337583345e-05
'PT','AO',1,7427.0,13.0,0.00013440860215053763
'LT','DK',1,315.0,6051.0,0.00015708451146716933
'IN','VG',1,259796.0,527.0,3.841381668158403e-06
'PA','IR',1,4481.0,875.0,0.00018670649738610905
'TW','IR',1,6517.0,875.0,0.00013528138528138528
'KH','GB',1,343.0,714016.0,1.399856374735952e-06
'MN','MX',1,21.0,55562.0,1.7991112390479103e-05
'AZ','OM',1,211.0,333.0,0.001838235294117647
'TN','BR',1,537.0,18534.0,5.243563525772115e-05
'SK','ES',1,835.0,27634.0,3.512592644631002e-05
'NZ','PY',1,9278.0,1056.0,9.676795045480937e-05
'CA','UA',1,259814.0,79.0,3.847737338058355e-06
'GR','UY',1,11427.0,1073.0,8e-05
'HN','VE',1,140.0,13215.0,7.487832272557094e-05
'AQ','NG',1,103.0,70751.0,1.4113529229119033e-05
'CA','KY',1,259814.0,87.0,3.8476189010430895e-06
'GE','DE',1,15.0,86225.0,1.1595547309833024e-05
'EG','IR',1,5224.0,875.0,0.00016396130513198886
'BT','MY',1,19.0,45204.0,2.2112641797315526e-05
'NG','NZ',1,70751.0,9278.0,1.2495470391982906e-05
'HK','SY',1,78856.0,128.0,1.266079205915122e-05
'NL','LV',1,42375.0,92.0,2.3547695857960297e-05
'CN','SK',1,18011.0,835.0,5.3061657646184864e-05
'TZ','GH',1,817.0,5350.0,0.00016215339711366953
'LA','PG',1,310.0,658.0,0.0010330578512396695
'RU','GH',1,4298.0,5350.0,0.00010364842454394693
'BE','UG',1,16868.0,2749.0,5.09761941173472e-05
'DE','IS',1,86225.0,157.0,1.1576485841957815e-05
'JP','BS',1,40643.0,1084.0,2.39652982481367e-05
'TT','KE',1,359.0,30837.0,3.205539171688678e-05
'KW','PS',1,3949.0,2687.0,0.0001506931886678722
'AU','EC',1,119320.0,1956.0,8.24565454005739e-06
'US','BI',1,1617816.0,8.0,6.181142077259331e-07
'YT','CL',1,94.0,6002.0,0.00016404199475065617
'TH','PG',1,18117.0,658.0,5.326231691078562e-05
'NO','ZM',1,11559.0,126.0,8.557980316645271e-05
'BJ','HT',1,346.0,253.0,0.001669449081803005
'TZ','ML',1,817.0,64.0,0.0011350737797956867
'SK','RO',1,835.0,1082.0,0.0005216484089723526
'PN','AU',1,23.0,119320.0,8.379209505375263e-06
'SA','UM',1,11250.0,1161.0,8.057368463459834e-05
'AM','IT',1,124.0,48194.0,2.0696220870069125e-05
'NO','EE',1,11559.0,186.0,8.514261387824607e-05
'CH','CG',1,24498.0,2139.0,3.754176521380035e-05
'GH','PH',1,5350.0,18017.0,4.2795395215474814e-05
'MZ','NL',1,362.0,42375.0,2.339892832908253e-05
'RS','NL',1,2371.0,42375.0,2.2348366334420955e-05
'SI','IT',1,1989.0,48194.0,1.9927066935017835e-05
'AE','MA',1,4878.0,1352.0,0.00016051364365971107
'SY','BH',1,128.0,263.0,0.0025575447570332483
'UM','PA',1,1161.0,4481.0,0.0001772421127259837
'KR','CY',1,24753.0,323.0,3.987876854362737e-05
'PY','MZ',1,1056.0,362.0,0.0007052186177715092
'ID','BA',1,36044.0,11.0,2.773540424351685e-05
'AT','TH',1,12430.0,18117.0,3.273643893017317e-05
'CH','GI',1,24498.0,24.0,4.07797080172906e-05
'MX','VI',1,55562.0,1237.0,1.760594376661561e-05
'LB','VI',1,4512.0,1237.0,0.00017394329448599757
'HU','SI',1,915.0,1989.0,0.0003443526170798898
'MX','RS',1,55562.0,2371.0,1.7261319110006387e-05
'IL','LY',1,9907.0,66.0,0.0001002707309736288
'BD','KH',1,2288.0,343.0,0.0003800836183960471
'TR','JO',1,22031.0,780.0,4.3838498969795274e-05
'BG','KE',1,51.0,30837.0,3.237503237503238e-05
'NZ','AG',1,9278.0,1065.0,9.668374746205163e-05
'BM','MU',1,1834.0,550.0,0.00041946308724832214
'AU','OM',1,119320.0,333.0,8.357500438768773e-06
'SN','MR',1,63.0,160.0,0.004484304932735426
'RO','NG',1,1082.0,70751.0,1.3921178288530342e-05
