Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
MX,ZA,1.0,855.0,4644.0,411.0,2347.0,0.04260758414997869,0.24330900243309003,5.372479395856526e-09,0.0001818512456810329,0.00036258158085569254
FR,CO,2.0,672.0,161.0,322.0,91.0,2.197802197802198,0.6211180124223602,1.7035872351230626e-08,0.0024009603841536613,0.004842615012106538
GR,NL,1.0,160.0,773.0,68.0,455.0,0.21978021978021978,1.4705882352941175,3.565167627764556e-08,0.0010718113612004287,0.0019120458891013384
US,JO,3.0,234402.0,11.0,118405.0,8.0,37.5,0.0025336767872978336,8.866788464616772e-09,1.2797925029755176e-05,2.53350561171493e-05
TM,US,2.0,6.0,234402.0,4.0,115997.0,0.0017241825219617751,50.0,5.984769742507556e-09,8.532132009146445e-06,1.724123067904587e-05
CN,SG,3.0,351.0,73.0,210.0,40.0,7.5,1.4285714285714286,2.137637385072963e-09,0.007075471698113208,0.012
LB,ZA,1.0,195.0,4644.0,101.0,2347.0,0.04260758414997869,0.9900990099009901,1.528725135113696e-08,0.00020665426741062204,0.0004084967320261438
JP,CN,1.0,525.0,351.0,248.0,141.0,0.7092198581560284,0.4032258064516129,6.561766199531404e-10,0.001141552511415525,0.002570694087403599
GB,CM,1.0,30165.0,8.0,15048.0,6.0,16.666666666666664,0.006645401382243488,1.0786231612643556e-08,3.3142213236999966e-05,6.642752756742394e-05
BM,GB,5.0,78.0,30165.0,39.0,15117.0,0.03307534563736191,12.82051282051282,7.474028908019115e-08,0.0001653275138048474,0.0003299023489047242
SE,CA,3.0,400.0,15453.0,169.0,8171.0,0.036715212336311344,1.7751479289940828,6.266355841491694e-08,0.00018923862991231943,0.00035971223021582735
GB,KR,1.0,30165.0,73.0,15048.0,35.0,2.857142857142857,0.006645401382243488,8.435721694507374e-09,3.307097030226867e-05,6.629980773055758e-05
US,AF,1.0,234402.0,3.0,118405.0,2.0,50.0,0.0008445589290992779,2.730142278061349e-09,4.266120603229454e-06,8.445446637445422e-06
IN,CN,4.0,5033.0,351.0,2526.0,141.0,2.8368794326241136,0.1583531274742676,1.4471084987548323e-09,0.0007429420505200594,0.0014998125234345708
ZA,LB,1.0,4644.0,195.0,2297.0,94.0,1.0638297872340425,0.043535045711798,1.528725135113696e-08,0.00020665426741062204,0.0004182350480970305
AU,SA,1.0,9019.0,67.0,4274.0,37.0,2.7027027027027026,0.02339728591483388,1.6769284908222122e-08,0.00011005943209333039,0.00023196474135931338
SA,GR,1.0,67.0,160.0,30.0,92.0,1.0869565217391304,3.3333333333333335,2.2229706223317404e-08,0.004405286343612335,0.00819672131147541
DE,IE,2.0,1417.0,489.0,678.0,258.0,0.7751937984496124,0.2949852507374631,2.2708114561938387e-08,0.001049317943336831,0.002136752136752137
MX,IN,2.0,855.0,5033.0,411.0,2507.0,0.07977662544874352,0.48661800486618007,1.3386941044232258e-09,0.00033967391304347825,0.0006854009595613434
GB,AR,3.0,30165.0,26.0,15048.0,14.0,21.428571428571427,0.019936204146730464,2.6840085348966336e-08,9.936736113411282e-05,0.00019917673615721683
ZA,IT,2.0,4644.0,451.0,2297.0,239.0,0.8368200836820083,0.087070091423596,1.6827132162130158e-08,0.0003925417075564279,0.0007886435331230284
GB,LU,1.0,30165.0,2.0,15048.0,2.0,50.0,0.006645401382243488,1.4824851568768017e-08,3.314880498558027e-05,6.64451827242525e-05
SG,GB,2.0,73.0,30165.0,33.0,15117.0,0.013230138254944764,6.0606060606060606,2.757176537629794e-08,6.614194060453734e-05,0.000132013201320132
IE,AU,2.0,489.0,9019.0,231.0,4745.0,0.04214963119072709,0.8658008658008658,6.599407485397738e-08,0.00021034917963819942,0.00040192926045016077
IN,JP,3.0,5033.0,525.0,2526.0,277.0,1.083032490974729,0.11876484560570072,2.0098042471766195e-09,0.0005397625044980209,0.0010702818408847663
IL,AU,3.0,554.0,9019.0,293.0,4745.0,0.06322444678609061,1.023890784982935,8.716468870133824e-08,0.00031338138514572234,0.0005954743946010321
HR,US,3.0,36.0,234402.0,12.0,115997.0,0.002586273782942662,25.0,9.027795960845522e-09,1.27965602845955e-05,2.5860062581351447e-05
GB,UG,2.0,30165.0,63.0,15048.0,32.0,6.25,0.013290802764486976,1.8001152235753458e-08,6.616382162233691e-05,0.0001326259946949602
AU,TR,1.0,9019.0,243.0,4274.0,148.0,0.6756756756756757,0.02339728591483388,9.19168995488553e-09,0.00010796804145972792,0.0002261420171867933
SH,US,1.0,1.0,234402.0,1.0,115997.0,0.0008620912609808876,100.0,3.0465145311644757e-09,4.266157003110029e-06,8.62083829031535e-06
DE,NO,1.0,1417.0,315.0,678.0,160.0,0.625,0.14749262536873156,1.1301900374991404e-08,0.0005773672055427252,0.0011933174224343676
BD,US,2.0,28.0,234402.0,10.0,115997.0,0.0017241825219617751,20.0,4.070951108764651e-09,8.531331314251589e-06,1.724033894506366e-05
MX,AE,1.0,855.0,50.0,411.0,29.0,3.4482758620689653,0.24330900243309003,7.280878785760273e-09,0.0011049723756906078,0.0022727272727272726
TH,FR,1.0,40.0,672.0,22.0,350.0,0.2857142857142857,4.545454545454546,7.316066640558551e-09,0.0014044943820224719,0.002688172043010753
PK,AU,2.0,224.0,9019.0,108.0,4745.0,0.04214963119072709,1.8518518518518516,8.266866862625857e-09,0.00021637996321540625,0.00041211621677313
UA,US,1.0,66.0,234402.0,28.0,115997.0,0.0008620912609808876,3.571428571428571,2.683665519329882e-09,4.264974324854564e-06,8.618832148243912e-06
