Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
CH,GB,1.0,25.0,1361.0,15.0,674.0,0.1483679525222552,6.666666666666667,1.3260974912131786e-08,0.0007215007215007215,0.001451378809869376
US,DK,1.0,7565.0,1.0,3797.0,1.0,100.0,0.02633658151171978,2.9934914670346124e-09,0.00013217023526301876,0.0002632964718272775
FR,US,1.0,40.0,7565.0,17.0,3768.0,0.02653927813163482,5.88235294117647,2.52972803576914e-09,0.00013149243918474687,0.0002642007926023778
IN,DE,1.0,383.0,63.0,199.0,25.0,4.0,0.5025125628140703,6.898690065899343e-10,0.002242152466367713,0.004464285714285714
JP,US,1.0,16.0,7565.0,6.0,3768.0,0.02653927813163482,16.666666666666664,2.200198460541379e-09,0.00013190871916633689,0.00026497085320614734
CH,JP,1.0,25.0,16.0,15.0,10.0,10.0,6.666666666666667,7.416210009209227e-09,0.024390243902439025,0.04
CN,US,6.0,23.0,7565.0,18.0,3768.0,0.15923566878980894,33.33333333333333,3.476337249935756e-09,0.0007907221929362151,0.001584786053882726
IN,VG,1.0,383.0,2.0,199.0,2.0,50.0,0.5025125628140703,7.318245246610902e-10,0.0025974025974025974,0.004975124378109453
US,CH,5.0,7565.0,25.0,3797.0,10.0,50.0,0.13168290755859888,1.4844972982223397e-08,0.0006587615283267457,0.001313370107696349
IE,PL,1.0,17.0,24.0,10.0,14.0,7.142857142857142,10.0,2.3303332157447193e-08,0.024390243902439025,0.041666666666666664
IN,ZA,3.0,383.0,412.0,199.0,221.0,1.3574660633484164,1.507537688442211,2.105298580097373e-09,0.0037735849056603774,0.007142857142857143
GB,IT,1.0,1361.0,15.0,687.0,7.0,14.285714285714285,0.1455604075691412,7.8658525414896e-09,0.0007267441860465116,0.001440922190201729
CA,ZA,2.0,466.0,412.0,240.0,221.0,0.904977375565611,0.8333333333333334,2.0801365967459257e-08,0.002277904328018223,0.004338394793926247
US,GH,1.0,7565.0,2.0,3797.0,1.0,100.0,0.02633658151171978,2.7881762889925093e-09,0.0001321527686005022,0.0002632964718272775
IT,US,3.0,15.0,7565.0,8.0,3768.0,0.07961783439490447,37.5,7.721273972422683e-09,0.00039577836411609497,0.0007944915254237289
AU,HK,1.0,230.0,32.0,110.0,16.0,6.25,0.9090909090909091,3.042129816988208e-08,0.003816793893129771,0.007936507936507936
KE,GB,2.0,44.0,1361.0,23.0,674.0,0.2967359050445104,8.695652173913043,1.6749243507855036e-08,0.0014234875444839859,0.0028694404591104736
MC,GB,1.0,4.0,1361.0,1.0,674.0,0.1483679525222552,100.0,1.4953635729044847e-08,0.0007326007326007326,0.0014814814814814814
NO,NO,2.0,11.0,11.0,6.0,5.0,40.0,33.33333333333333,1.8698942537401625e-07,0.09090909090909091,0.18181818181818182
HK,GB,1.0,32.0,1361.0,16.0,674.0,0.1483679525222552,6.25,1.3451381762925988e-08,0.0007178750897343862,0.0014492753623188406
US,ES,2.0,7565.0,12.0,3797.0,6.0,33.33333333333333,0.05267316302343956,5.328838578779141e-09,0.0002639567110993797,0.0005259006047856955
CH,ZA,1.0,25.0,412.0,15.0,221.0,0.4524886877828055,6.666666666666667,1.4895781219822078e-08,0.002288329519450801,0.00423728813559322
CN,IN,2.0,23.0,383.0,18.0,184.0,1.0869565217391304,11.11111111111111,7.235542493774162e-10,0.0049261083743842365,0.009900990099009901
GB,PF,1.0,1361.0,7.0,687.0,4.0,25.0,0.1455604075691412,1.4900089239614473e-08,0.0007309941520467836,0.001447178002894356
AU,PT,1.0,230.0,5.0,110.0,3.0,33.33333333333333,0.9090909090909091,2.8063303178752802e-08,0.00425531914893617,0.008849557522123894
IQ,IQ,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.271948003376157e-08,0.25,0.5
HR,HR,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.2292562999385372e-07,0.25,0.5
DE,NL,1.0,63.0,37.0,38.0,25.0,4.0,2.631578947368421,9.953650924008862e-09,0.01,0.015873015873015872
GB,NL,3.0,1361.0,37.0,687.0,25.0,12.0,0.43668122270742354,3.564331520613331e-08,0.002145922746781116,0.004213483146067416
US,EG,1.0,7565.0,4.0,3797.0,2.0,50.0,0.02633658151171978,2.3330275729610277e-09,0.0001321178491214163,0.00026322716504343247
GB,AU,3.0,1361.0,230.0,687.0,120.0,2.5,0.43668122270742354,3.2538415504112466e-08,0.0018856065367693275,0.0037174721189591076
CH,US,7.0,25.0,7565.0,15.0,3768.0,0.18577494692144375,46.666666666666664,2.0782962175112755e-08,0.000922266139657444,0.0018503832936822627
CH,AU,1.0,25.0,230.0,15.0,120.0,0.8333333333333334,6.666666666666667,2.9464507040087258e-08,0.00392156862745098,0.007407407407407408
US,MX,8.0,7565.0,37.0,3797.0,19.0,42.10526315789473,0.21069265209375823,1.755097811030602e-08,0.0010523546435148646,0.0020964360587002098
LB,LB,1.0,5.0,5.0,2.0,3.0,33.33333333333333,50.0,7.29318744819102e-08,0.1,0.2
IL,US,2.0,11.0,7565.0,6.0,3768.0,0.05307855626326964,33.33333333333333,5.9295658360332205e-09,0.00026399155227032733,0.0005299417064122947
QA,QA,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.765494954745068e-07,0.25,0.5
ZA,ZW,1.0,412.0,3.0,191.0,2.0,50.0,0.5235602094240838,1.3660504604286738e-08,0.0024096385542168677,0.0051813471502590676
