Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
IN,AU,30.0,15507.0,8752.0,7298.0,4440.0,0.6756756756756757,0.4110715264456015,2.1555098920045644e-08,0.00123665443752834,0.0025558016697904244
EG,CA,1.0,149.0,15193.0,59.0,7841.0,0.012753475322025252,1.694915254237288,7.247567145719984e-09,6.518055012384304e-05,0.00012658227848101267
BR,US,13.0,177.0,217023.0,76.0,107637.0,0.012077631297787935,17.105263157894736,2.4105811160081965e-08,5.9852670349907916e-05,0.0001206910957823104
AU,HK,15.0,8752.0,1522.0,4312.0,873.0,1.718213058419244,0.34786641929499074,4.563194725482312e-07,0.0014599961066770488,0.0028929604628736743
NZ,US,34.0,401.0,217023.0,174.0,107637.0,0.03158765108652229,19.54022988505747,1.0205413267564927e-07,0.000156376480977261,0.00031536670655127954
IL,PL,2.0,865.0,377.0,481.0,207.0,0.966183574879227,0.4158004158004158,4.253131591423594e-08,0.001610305958132045,0.0029069767441860465
RU,US,24.0,136.0,217023.0,75.0,107637.0,0.022297165472839265,32.0,5.078149998978657e-08,0.00011051809964127666,0.0002228163992869875
NG,IT,6.0,2909.0,565.0,1410.0,320.0,1.875,0.425531914893617,2.296554064643289e-08,0.0017271157167530224,0.003468208092485549
CG,ZA,10.0,54.0,8957.0,44.0,4550.0,0.21978021978021978,22.727272727272727,1.5639961089028008e-07,0.0011097547442015315,0.0021767522855899
AU,IT,3.0,8752.0,565.0,4312.0,320.0,0.9375,0.06957328385899814,3.5021484454961164e-08,0.0003219920575292476,0.0006476683937823834
SL,SL,4.0,14.0,14.0,5.0,9.0,44.44444444444444,80.0,2.5597657302403684e-07,0.14285714285714285,0.2857142857142857
DE,CH,7.0,1493.0,1060.0,784.0,502.0,1.394422310756972,0.8928571428571428,7.632952594751903e-08,0.0027418723070896985,0.005443234836702955
CM,CM,1.0,4.0,4.0,2.0,2.0,50.0,50.0,1.9322640956733516e-08,0.125,0.25
SE,GB,8.0,608.0,32773.0,252.0,16160.0,0.04950495049504951,3.1746031746031744,1.0373463083918023e-07,0.00023965729007519246,0.0004874482086278333
ZA,DE,13.0,8957.0,1493.0,4407.0,709.0,1.8335684062059237,0.2949852507374631,9.174890197207842e-08,0.001244019138755981,0.0025410476935105552
VG,IN,1.0,28.0,15507.0,16.0,8209.0,0.012181751735899622,6.25,7.318245246610902e-10,6.43707756678468e-05,0.00012158054711246201
CH,ES,1.0,1060.0,393.0,558.0,225.0,0.4444444444444444,0.17921146953405018,1.7968931107172043e-08,0.0006882312456985547,0.001277139208173691
AG,US,6.0,25.0,217023.0,13.0,107637.0,0.005574291368209816,46.15384615384615,1.8273927581539703e-08,2.7643654859754523e-05,5.57361820715281e-05
AU,IN,40.0,8752.0,15507.0,4312.0,8209.0,0.4872700694359849,0.927643784786642,2.874013189339419e-08,0.00164887258337112,0.003194633016532226
CN,HK,39.0,1721.0,1522.0,1517.0,873.0,4.4673539518900345,2.5708635464733027,2.7753613947514643e-08,0.012025901942645698,0.016317991631799162
MX,ZA,3.0,766.0,8957.0,398.0,4550.0,0.06593406593406594,0.7537688442211055,1.611743818756958e-08,0.000308546744831842,0.0006063055780113178
US,FI,11.0,217023.0,598.0,109386.0,305.0,3.606557377049181,0.010056131497632239,3.2957830093858776e-08,5.054659247039578e-05,0.00010028170041297828
EC,US,12.0,21.0,217023.0,15.0,107637.0,0.011148582736419633,80.0,3.4720897583811795e-08,5.52883286338254e-05,0.00011147029316687103
GR,US,24.0,291.0,217023.0,113.0,107637.0,0.022297165472839265,21.238938053097346,7.080568266937541e-08,0.00011043927220519617,0.00022273781902552205
ES,CA,3.0,393.0,15193.0,168.0,7841.0,0.038260425966075755,1.7857142857142856,3.543333187308636e-08,0.00019248043115616578,0.00037457859907603946
JO,JO,5.0,16.0,16.0,7.0,9.0,55.55555555555556,71.42857142857143,2.4748324389948853e-07,0.15625,0.3125
ZA,GB,51.0,8957.0,32773.0,4407.0,16160.0,0.3155940594059406,1.1572498298162015,4.0672232249611073e-07,0.0012221423436376707,0.0024797004910779405
IN,NP,5.0,15507.0,130.0,7298.0,69.0,7.246376811594203,0.06851192107426692,3.5841613969554056e-09,0.0003197544285988361,0.0006787023211619384
TJ,TJ,1.0,4.0,4.0,3.0,1.0,100.0,33.33333333333333,5.364220946682004e-08,0.125,0.25
SE,DE,3.0,608.0,1493.0,252.0,709.0,0.4231311706629055,1.1904761904761905,3.211363877799812e-08,0.0014278914802475012,0.003121748178980229
CA,HK,9.0,15193.0,1522.0,7352.0,873.0,1.0309278350515463,0.12241566920565831,1.995713119520908e-07,0.0005384385282680228,0.001094224924012158
CA,ID,3.0,15193.0,134.0,7352.0,78.0,3.8461538461538463,0.040805223068552776,9.733470644485212e-09,0.00019573302016050108,0.0004037685060565276
