Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
GB,PK,1.0,1838.0,9.0,914.0,5.0,20.0,0.10940919037199125,3.5285849591320878e-09,0.0005414185165132648,0.001088139281828074
US,SY,1.0,4207.0,1.0,2141.0,1.0,100.0,0.046707146193367584,2.895951436145467e-09,0.0002376425855513308,0.00046685340802987864
CH,ZA,1.0,19.0,357.0,11.0,183.0,0.546448087431694,9.090909090909092,1.4895781219822078e-08,0.0026595744680851063,0.005154639175257732
NO,HU,1.0,30.0,4.0,16.0,3.0,33.33333333333333,6.25,6.614699383410797e-08,0.029411764705882353,0.05263157894736842
SK,GB,1.0,4.0,1838.0,3.0,924.0,0.10822510822510822,33.33333333333333,1.3833463197274676e-08,0.0005428881650380022,0.0010787486515641855
NG,IT,1.0,485.0,26.0,240.0,12.0,8.333333333333332,0.4166666666666667,3.827590107738815e-09,0.0019569471624266144,0.003968253968253968
NZ,GB,1.0,46.0,1838.0,20.0,924.0,0.10822510822510822,5.0,1.3937009317099784e-08,0.0005307855626326964,0.001059322033898305
PR,US,1.0,1.0,4207.0,1.0,2066.0,0.0484027105517909,100.0,3.0171990878029584e-09,0.0002376425855513308,0.0004837929366231253
SI,IN,1.0,5.0,187.0,2.0,96.0,1.0416666666666665,50.0,7.307240298670294e-10,0.005208333333333333,0.01020408163265306
IE,GB,2.0,30.0,1838.0,15.0,924.0,0.21645021645021645,13.333333333333334,2.7864525851864184e-08,0.0010706638115631692,0.002129925452609159
US,JO,1.0,4207.0,1.0,2141.0,1.0,100.0,0.046707146193367584,2.955596154872257e-09,0.0002376425855513308,0.00046685340802987864
CN,HK,1.0,31.0,25.0,23.0,14.0,7.142857142857142,4.3478260869565215,7.116311268593498e-10,0.017857142857142856,0.02702702702702703
