i,j,count
'KE','TN',5
'CH','RU',5
'MX','HU',5
'JO','ID',5
'CN','MZ',5
'US','GI',5
'SE','RU',5
'MX','AT',5
'BW','US',5
'US','TJ',5
'CH','KR',5
'OM','AE',5
'LB','BH',5
'AE','DE',5
'BA','BA',5
'BE','EG',5
'CN','GH',5
'NL','UG',5
'MZ','PG',5
'PS','ID',5
'NL','NP',5
'KE','EG',5
'PS','ES',5
'ES','RO',5
'TR','TN',5
'ES','NZ',5
'JP','ZW',5
'CH','TZ',5
'ID','PS',5
'IL','PS',5
'EE','US',5
'CH','ZW',5
'GB','GD',5
'IR','NL',5
'JP','MP',5
'TN','GB',5
'FR','VI',5
'BI','KE',5
'FJ','IE',5
'CA',None,5
'PL','SA',5
'IL','MU',5
'MX','KW',5
'IR','IT',5
'DE','VU',5
'PY','HK',5
'AU','NP',5
'CH','MC',5
'IL','BN',5
'JP','VG',5
'BE','MA',5
'IN','KG',5
'EG','CO',5
'IE','BR',5
'PH','BE',5
'HR','IN',5
'FR','DZ',5
'US','TG',5
'CU','NG',5
'OM','EG',5
'MA','AE',5
'CL','HK',5
'GH','MY',5
'GB','LV',5
'IN','IR',5
'CN','GR',5
'MY','PK',5
'RU','HK',5
'FJ','JP',5
'RU','TW',5
'EG','ZW',5
'IR','CA',5
'NL','IQ',5
'US','GY',5
'GI','GR',5
'DM','US',5
'HK','GR',5
'GR','PK',5
'AM','GB',5
None,'FR',5
'PK','GH',5
'ES','OM',5
'TZ','SE',5
'DK','KR',5
'GY','GY',5
None,'AE',5
'MY','IE',5
'BE','HK',5
'IM','GB',5
'IL','PL',5
'MT','GB',5
'DE','PS',5
'BE','GR',5
'TH','FR',5
'US','BY',5
'AE','GR',5
'AU','NA',5
'NP','KE',5
'KR','GH',5
'TH','ZA',5
'PH','FR',5
'SG','ES',5
'CH','GH',5
'AF','US',5
'ES','SA',5
'PY','MX',5
'UY','GB',5
'HK','KH',5
'CZ','CH',5
'HK','CU',5
'KR','HU',5
'SV','DK',5
'VN','ES',5
'OM','GB',5
'IT','MZ',5
'KE','BW',5
'CG','SE',5
'TR','CL',5
'GQ','US',5
'BE','SI',5
'CA','MG',5
'AU',None,5
'ZA','SD',5
'NZ','BD',5
'RS','ES',5
'TN','KR',5
'MY','PF',5
'SO','DJ',5
'OM','IN',5
'VE','PT',5
'TN','PS',5
'AF','DO',5
'TR','IE',5
'CH','CZ',5
'MX','RU',5
'PE','CL',5
'DJ','CM',5
'PL','CU',5
'ER','US',5
'BR','IE',5
'VC','VE',5
'RU','FI',5
'GB','KG',5
'BE','TT',5
None,'TR',5
'TH','VE',5
'GG','GB',5
'CH','EC',5
'PA','CU',5
'PT','ZA',5
'SE','GH',5
'RU','MC',5
'ZA','AE',5
'NP','CO',5
'MM','CA',5
'UG','NL',5
'SA','CO',5
'BE','CL',5
'KE','SO',5
'KZ','US',5
'SE','PH',5
'LB','AR',5
'IN','TT',5
'PA','PK',5
'VN','BD',5
'LV','LV',5
None,'SA',5
'KZ','SE',5
'PY','GB',4
'FJ','MX',4
'SA','NL',4
'KZ','CA',4
'PG','CN',4
'IT','PE',4
'UG','CH',4
'GL','CA',4
'NL',None,4
'IN','EC',4
'AT','KE',4
'IQ','RS',4
'NG','HK',4
'VE','TR',4
'BE','PH',4
'ZA','IL',4
'TT','CO',4
'HT','CA',4
None,'AU',4
'CW','CM',4
'JP','PY',4
'AU','AS',4
'SE','LB',4
'AE','UG',4
'HK','NA',4
'CN','MN',4
'GH','CO',4
'PH','TR',4
'BR','CZ',4
'UG','SE',4
'NZ','BE',4
'CU','ID',4
'HK','CO',4
'PH','ES',4
None,'XK',4
'CA','PY',4
'BE','MR',4
'PR','MY',4
'OM','SA',4
'VE','FR',4
'BJ','MA',4
'HK','CZ',4
'SE','RO',4
'NA','CA',4
'TW','NP',4
'PR','NG',4
'ZW','QA',4
'CL','AR',4
'ID','AG',4
'DE','UA',4
'RU','DK',4
'TZ','BE',4
'RW','CH',4
'CA','CW',4
'PH','PR',4
'MX','BS',4
'GR','LB',4
'FR','BS',4
'SE','MA',4
'NG','DK',4
'PG','KE',4
'LB','NP',4
'IQ','ES',4
'PH','CN',4
'LB','MR',4
'ES','AG',4
'PS','IN',4
'RU','IQ',4
'SK','TZ',4
'NO','PR',4
'GB','LR',4
'PS','TR',4
'IN','PY',4
'BJ','KE',4
'LA','AU',4
'PS','IT',4
'GQ','ES',4
'SV','CA',4
'NO','FR',4
'KH','TN',4
'ID','PR',4
'ES','AT',4
'AT','BR',4
'IL','QA',4
'ES','HU',4
'TJ','PK',4
'PR','EG',4
'RU','LB',4
'BD','JP',4
'PR','RW',4
'VE','CH',4
'JP','IL',4
'NO','UG',4
'RU','BY',4
'GR','EG',4
'SK','DK',4
'ZA','KW',4
'CO','LT',4
'AE','ID',4
'SA','BE',4
'HR','KW',4
'DE','MV',4
'KW','CA',4
'TW','BR',4
'LA','KR',4
'KW','MX',4
'AU','SK',4
'MZ','HK',4
'EC','ZA',4
'CN','UM',4
'JP','PE',4
'US','PN',4
'SA','PS',4
'UM','GB',4
'VE','PR',4
'JP','GR',4
'VN','CO',4
'TR','FI',4
'ZA','BM',4
'HR','IL',4
'AR','TH',4
'CA','MV',4
'AT','TR',4
'ES','CR',4
'ID','TN',4
'CU','PT',4
'GB','TM',4
'JP','AT',4
'DK','BR',4
'PA','KR',4
'AM','DK',4
'PS','BR',4
'KW','TW',4
'MR','ES',4
'BE','VE',4
'BD','MX',4
'DK','EG',4
'RW','UG',4
'GH','PK',4
'CN','UY',4
'CL','NZ',4
'UG','IL',4
'TH','NO',4
'ZW','ES',4
'CM','IT',4
'RW','KE',4
'GB','BH',4
'CA','SV',4
'TJ','SA',4
'TW','FR',4
'CN','MU',4
'PH','CO',4
'TZ','TR',4
'FI','NO',4
'VC','CA',4
'CN','FI',4
'VN','VE',4
'NG','LB',4
'SA','SG',4
'IQ','PH',4
'AI','US',4
'FR','ZW',4
'GQ','GB',4
'PL','TR',4
'QA','TH',4
'FR','RS',4
'SG','TR',4
'AM','FR',4
'BH','ES',4
'JP','SK',4
'CH','AE',4
'JO','MY',4
'CM','IN',4
'AU','MC',4
'TH','RU',4
'TR','EG',4
'HR','PT',4
'TT','TH',4
'NG','CF',4
'MY','PG',4
'CZ','IT',4
'PL','LB',4
'MV','EG',4
'CA','KH',4
'KR','PR',4
'FI','ZA',4
'IQ','IE',4
'VN','FR',4
'BN','AU',4
'KW','TR',4
'HK','TZ',4
'PT','JP',4
'TZ','RW',4
'RU','NZ',4
'PK','TH',4
'AT','IQ',4
'CL','ID',4
'RO','CA',4
'MX','CR',4
'MM','NO',4
'SK','ID',4
'CH','IQ',4
'IT','AZ',4
'TZ','MZ',4
'KR','PT',4
'BW','BW',4
'PL','AE',4
'MP','TZ',4
'VN','HK',4
'CG','ZW',4
'CN','BJ',4
'DE','VI',4
'CA','DJ',4
'IN','VN',4
'GB','SY',4
'JM','TT',4
'CO','LI',4
'MC','BE',4
'BR','DK',4
'KW','OM',4
'SO','GB',4
'PA','CO',4
'BQ','NL',4
'MC','SE',4
'DE','KW',4
'CO','JM',4
'CG','ID',4
None,'MY',4
'SE','KE',4
'TR','CN',4
'IN','AT',4
'TT','MY',4
'BR','MZ',4
'AT','MX',4
'ZA','NP',4
'OM','PK',4
'HK','VN',4
'IE','CH',4
'CA','LR',4
'CL','MY',4
'BR','NZ',4
'CH','CU',4
'CA','TC',4
'HK','CY',4
'AU','TZ',4
'IQ','NL',4
'HU','AU',4
'KR','RO',4
'FI','AT',4
'MY','MC',4
'GB','BG',4
'PR','PA',4
'SG','FR',4
'PK','NO',4
'SK','PL',4
'LB','NO',4
'NO','ID',4
'GH','CU',4
'CU','BD',4
'GB','RW',4
'EG','KR',4
'JP','IE',4
'PG','ZA',4
'LB','DZ',4
'SA','PH',4
'HK','TL',4
'CG','PG',4
'VG','VI',4
'LA','IN',4
'MY','TN',4
'DK','NZ',4
'TR','NZ',4
'CL','VG',4
'AE','CN',4
'PL','IL',4
'PE','CH',4
'LI','DE',4
'US','KZ',4
'CH','UM',4
'LB','LY',4
'GB','KM',4
'GH','ZW',4
'CA','JO',4
'SA','QA',4
'GR','JP',4
'BD','ID',4
'SG','SA',4
'AT','FI',4
'CA','TF',4
'MY','BM',4
'MZ','FI',4
'MA','JP',4
'IR','CH',4
'KE','IL',4
'TW','BE',4
'ID','TR',4
'IQ','TH',4
'CG','CN',4
'GR','LU',4
'CN','CM',4
'CL','IL',4
'IN','PN',4
'MX','TW',4
'PS','CH',4
'CN','KW',4
'CA','EE',4
'US','BA',4
'SI','SE',3
'IQ','OM',3
'JP','RS',3
'MC','AE',3
'GR','SK',3
'VE','HU',3
'ET','US',3
'PL','GH',3
'ES','RS',3
'CU','AT',3
'US','GM',3
'JP','MG',3
'AU','AI',3
'TZ','CA',3
'VE','IL',3
'VN','CH',3
'SA','JP',3
'UG','ID',3
'GR','NG',3
'IT','CR',3
'QA','AU',3
'SG','NL',3
'ES','PK',3
'HU','FR',3
'KE','RU',3
'PR','FR',3
'IQ','NP',3
'TH','EG',3
'SN','BJ',3
'PK','HR',3
'KW','KE',3
'DK','PE',3
'PE','PA',3
'BR','GR',3
'NL','AE',3
'CL','CN',3
'CU','DK',3
'NZ','CH',3
'LB','KR',3
'VG','GB',3
'TW','NO',3
'SA','BR',3
'CA','CY',3
'ZA','VE',3
'BR','ZW',3
'SE','MY',3
'SE','VN',3
'ES','NP',3
'LB','VG',3
'CU','SA',3
'SY','GB',3
'CA','AI',3
'NZ','RS',3
'RW','QA',3
'PR','HK',3
'VN','IE',3
'IN','RS',3
'AM','DE',3
'GB','LA',3
'GB','KH',3
'UZ','US',3
'CU','EH',3
'MY','MA',3
'GR','AT',3
'PY','UY',3
'GB','AQ',3
None,'QA',3
'CD','US',3
'TR','LI',3
'QA','PH',3
'CF','KE',3
'CZ','PT',3
'BE','UM',3
'CG','IL',3
'PG','GR',3
'SG','ZA',3
'SA','NP',3
'SG','AR',3
'BD',None,3
'CH','MZ',3
'IL','GR',3
'ZW','GM',3
'PS','PT',3
'FI','MC',3
'LU','US',3
'ZW','TZ',3
'KW','AU',3
'NZ','VN',3
'PS','DK',3
'YT','US',3
'ZA','GQ',3
'BR','AT',3
'CN','CF',3
'GR','PH',3
'ID','RS',3
'JO','PS',3
'SI','MY',3
'GB','KP',3
'PK','IR',3
'ZW','VN',3
'LK','US',3
'BE','GH',3
'IE','AE',3
'MZ','CA',3
'TN','AU',3
'TH','BS',3
'EG','ID',3
'PA','JP',3
'HU','RS',3
'FR','SI',3
'SE','TW',3
'IR','DE',3
'TR','KE',3
'SK','HU',3
'CG','MA',3
'SN','US',3
'KW','JO',3
'KE','GR',3
None,'NL',3
'PE','FR',3
'IT','MM',3
'NL','CU',3
'AU','CW',3
'IL','HK',3
'MR','BE',3
'CN','VG',3
'ZA','GR',3
'CZ','CO',3
'BO','BO',3
'LT','GB',3
'CL','PY',3
'CZ','AU',3
'CA','AS',3
'MM','HK',3
'LB','FR',3
'HU','CO',3
'ZA','AG',3
'JO','KE',3
'TJ','US',3
'CM','BE',3
'GE','TW',3
'EC','CO',3
'TH','NG',3
'QA',None,3
'HR','PH',3
'TH','AT',3
'ZA','BD',3
'GR','GI',3
'KM','KM',3
'CG','CL',3
'AU','QA',3
'KE','SG',3
'PN','US',3
'TZ','AU',3
'BE','IL',3
'MX','LB',3
'KP','CL',3
'NZ','IR',3
'AR','CH',3
'AU','LA',3
'LA','GB',3
'PL','UA',3
'SH','US',3
'CH','PG',3
'SK','SK',3
'AQ','CL',3
'NO','HK',3
'UG','VN',3
'TN','DE',3
'JP',None,3
'TH','KH',3
'IL','SV',3
'CZ','FR',3
'PL','NP',3
'VN','IL',3
'EG','RU',3
'NL','MK',3
'AU','MZ',3
'PS','GS',3
'AS','CA',3
'HR','ES',3
'DJ','CH',3
'CA','IS',3
'TH','NZ',3
'CA','KP',3
'IT','PG',3
'CH','KW',3
'FR','MR',3
'SO','KE',3
'TN','GH',3
'TH','ES',3
'DE','AI',3
'SR','NL',3
'AQ','ES',3
'GB','ML',3
'BE','ID',3
'KE','TR',3
'ES','JO',3
'PA','PR',3
'LB','MX',3
'SG','IT',3
'NZ','TR',3
'SE','TZ',3
'MY','PL',3
'CG','TW',3
'RW','JP',3
'IN','SI',3
'TW','CH',3
'ID','GQ',3
'BS','CH',3
'MY','IL',3
'NO','BE',3
'MC','LI',3
'IE','KE',3
'MY','VN',3
'KR','KH',3
'IT','EC',3
'LI','NG',3
'AT','SA',3
'NO','TW',3
'TR','RU',3
'TW','MX',3
'KE','PT',3
'CG','SS',3
'GI','US',3
'NP','UG',3
'NZ','PL',3
'ZA','IQ',3
'EG','NG',3
'PY','AR',3
'ES','SI',3
'NG','BS',3
'FR','PE',3
'PL','PK',3
'GH','NO',3
'UY','PE',3
'CA','LV',3
'MG','MX',3
'CM','CN',3
'SV','AU',3
'SG','BR',3
'IE','SA',3
'TH','SA',3
'ES','IQ',3
'AU','IS',3
'PA','CR',3
'SL','US',3
'ZA','EG',3
'NL','MA',3
'TW','CL',3
'PL','FI',3
'UG','TZ',3
'AR','SE',3
'LB','BE',3
'DZ','FR',3
'MA','NP',3
'NL','AR',3
'PA','EG',3
'HK','BT',3
'ZA','PA',3
'LB','IQ',3
'NO','FI',3
'SI','DK',3
'LS','GB',3
'US','BQ',3
'IT','DO',3
'BD','PA',3
'UY','DO',3
'RU','RO',3
'AT','PH',3
'SA','ZA',3
'TN','JP',3
'JO','DJ',3
'KE','TH',3
'SA','IR',3
'CA','JE',3
'DE','MN',3
'MM','KE',3
'GB','GU',3
'NL','PG',3
'CH','PR',3
'PA','CL',3
'TT','GB',3
'ZW','BE',3
'KR','MA',3
'NP','SA',3
'PK','BH',3
'CO','GH',3
'GB','AF',3
'DK','SA',3
'KW','CU',3
'RO','EG',3
'LV','GB',3
'SD','ID',3
'CU','HN',3
'HR','JP',3
'ID','SD',3
'CA','FJ',3
'GG','IN',3
None,'RS',3
'KP','DK',3
'BE','LU',3
'JP','HU',3
'CA','TN',3
'PL','RO',3
'IR','ES',3
'PG','FR',3
'CL','FR',3
'CN','IR',3
'ZM','NG',3
'BG','NL',3
'IM','US',3
'MU','RS',3
'AU','JE',3
'PH','NZ',3
'BM','BM',3
'SE','HR',3
'CD','ID',3
'CM','ZA',3
'CA','DM',3
'AS','TR',3
'BD','ES',3
'CZ','BE',3
'NO','HU',3
'PK','UG',3
'BE','CZ',3
'BB','GB',3
'BB','IN',3
'PR','IT',3
'ID','MA',3
'BR','PF',3
'CG','VN',3
'IQ','CU',3
'US','SN',3
'DZ','IN',3
'SE','PT',3
'EC','CU',3
'QA','SA',3
'GB','MK',3
'TZ','GR',3
'PR','LB',3
'LC','ZA',3
'PG','NZ',3
'JP','CZ',3
'LS','US',3
'CO','CN',3
'DE','UY',3
'TR','PT',3
'KE','CL',3
'TN','CO',3
'PL','PH',3
'PH','BR',3
'SV','ES',3
'EG','AR',3
'CU','CH',3
'JO','KW',3
'IL','RO',3
'NZ','ID',3
'FJ','CO',3
'SG','ZW',3
'GB','VG',3
'PR','RO',3
'PH','AT',3
'CZ','CL',3
'IE','RO',3
'TW','SE',3
'AE',None,3
'BE','BS',3
'GR','PT',3
'TW','PK',3
'SA','PL',3
'DE','JM',3
'BN','NL',3
'JP','BE',3
'FJ','DE',3
'PL','JE',3
'US','IM',3
'AU','GU',3
'RU','PT',3
'AT','ZA',3
'HK','PY',3
'KR','AE',3
'GB','SN',3
'CH',None,3
'AT','PL',3
'KP','KR',3
'ID','HU',3
'PT','RO',3
'CM','CG',3
'MV','MY',3
'AE','CH',3
'KY','KY',3
'AU','BJ',3
'DE','ZW',3
'HK','LV',3
'ZW','VG',3
'GU','AU',3
'PR','PT',3
'LI','FR',3
'SG','PK',3
'CA','DZ',3
'GH','HK',3
'MX','CF',3
'UG','AR',3
'ZW',None,3
'PE','IT',3
'BR','NG',3
'ES','GH',3
'CA','CM',3
'AU','CZ',3
'BM','MY',3
'FR','KE',3
'JO','AU',3
'FR','RE',3
'IL','PY',3
'BD','IQ',3
'GB','LY',3
'CN','OM',3
'GH','CH',3
'VN','SE',3
'PH','RS',3
'IT','EE',3
'CZ','PL',3
'BR','PK',3
'SA','FR',3
'FR','AT',3
'CM','NG',3
'AO','US',3
'ZM','ZA',3
'EC','AE',3
'KR','LB',3
'CO','NG',3
'MY','SK',3
'PH','VN',3
'GR','TR',3
'AQ','PY',3
'TZ','MP',3
'CG','KR',3
'SE','SK',3
'SE','KW',3
'NL','LB',3
'BD','SE',3
'SO','US',3
'NG','TH',3
'AZ','GB',3
'NZ','GH',3
'NO','HR',3
'MC','RS',3
'GR','VN',3
'NG',None,2
'CL','TV',2
'ZW','RW',2
'HU','GR',2
'BD','ZW',2
'CU','AU',2
'IR','FR',2
'EG','GM',2
'KY','IN',2
'VN','JP',2
'AE','IE',2
'IQ','PY',2
'MY','NP',2
'NL','HR',2
'AE','EC',2
'IL','TW',2
'DE','GG',2
'IL','PR',2
'IL','EC',2
'IR','NO',2
'HK','DO',2
'SK','NL',2
'CF','HK',2
'PK','NP',2
'ZW','TC',2
'TT','CA',2
'SE','UY',2
'ID','BH',2
'CH','UY',2
'SI','BR',2
'DE','LT',2
'AU','AX',2
'EG','NP',2
'PR','AE',2
'NG','QA',2
'ID','RW',2
'DJ','PA',2
'KH','CA',2
'PK','PL',2
'NG','JO',2
'ID','FI',2
'TH','GF',2
'ZA','PF',2
'GB','OM',2
'PK','CL',2
'IE','ZW',2
'UG','IE',2
'IT','PY',2
'VE','FI',2
'BS','GR',2
'ZA','SV',2
'DK','HU',2
'US','UZ',2
'IT','CF',2
'PT','TR',2
'ES','GR',2
'NG','EC',2
'MY','AE',2
'GR','JO',2
'PH','VI',2
'SI','ES',2
'AR','KR',2
'RW','AU',2
'BS','KE',2
'CO','ZW',2
'SK','MY',2
'ID','MC',2
'CO','HT',2
'LB','TH',2
'QA','SE',2
'PY','TW',2
'TH','CM',2
'PY','VE',2
'CR','FR',2
'PH','AS',2
'DE','GI',2
'CG','ES',2
'LB','CY',2
'VI','NP',2
'RU','ZW',2
'TZ','AR',2
'IE','SD',2
'CR','PL',2
'NZ','IQ',2
'HR','DK',2
'SD','ZA',2
'BE','LI',2
'BD','UG',2
'AG','JP',2
'QA','KW',2
None,'PL',2
'BS','SI',2
'IQ','RO',2
'IT','PS',2
'CA','GD',2
'SK','FR',2
'GR','TH',2
'SA','HK',2
'EE','DE',2
'JO','NG',2
'ID','VE',2
'IE','HR',2
'SA','TH',2
'IN','FI',2
'NL','CR',2
'MX','GT',2
'IQ','MX',2
'RW','GR',2
'TR','RS',2
'MM','IT',2
'GH','MX',2
'ID','PF',2
'CY','GB',2
'CA','BH',2
'VE','AI',2
'PE','AR',2
'CA','GU',2
'ZA','CR',2
'MV','SE',2
'PL','CZ',2
'FJ','BS',2
'HK','GF',2
'FJ','NL',2
'LU','DE',2
'NO','MR',2
'NG','MA',2
'CH','MM',2
'GB','AO',2
'PR','IE',2
'BE','BJ',2
'IE','PK',2
'VN','PR',2
'PA','HN',2
'US','FM',2
'BR','TV',2
'PR','KR',2
'GB','CW',2
'UM','CO',2
'CH','LS',2
'PS','KW',2
'CU','DM',2
'AE','BD',2
'NA','IN',2
'FI','IE',2
'PA','HK',2
'KP','JP',2
'PG','IT',2
'BR','VN',2
'VE','HN',2
'IE','PH',2
'CG','AR',2
'CZ','MX',2
'VN','DM',2
'IQ','MA',2
'HU','VE',2
'HK','CG',2
None,'IQ',2
'HR','BE',2
'CH','BS',2
'CG','VI',2
'KP','MX',2
'ES','MZ',2
'NO','SA',2
'UY','IT',2
'GR','TW',2
'DO','CH',2
'SG','DO',2
'EC','DO',2
'IE','RU',2
'SI','RO',2
'FR','HT',2
'CG','PH',2
'DE','ML',2
'AR','NO',2
'CO','FI',2
'AU','DZ',2
'TR','VN',2
'UY','DE',2
'PT','JM',2
'DK','OM',2
'MC','LB',2
'AR','HK',2
'AR','GH',2
'VE','PA',2
'SI','MX',2
'CZ','SG',2
'DK','DO',2
'EG','AU',2
'TR','AE',2
'DE','CG',2
'AU','BD',2
'BN','ID',2
'CG','DK',2
'DE','SD',2
'SG','NP',2
'DO','AR',2
'BW','CA',2
'PT','EG',2
'PL','AG',2
'CH','TT',2
'JE','CA',2
'ZA','SI',2
'ZA','SS',2
'BH','PK',2
'DK','AT',2
'PT','AG',2
'BJ','GB',2
'TN','BE',2
'VE','IE',2
'PT','UG',2
'DE','JE',2
'MX','AL',2
'MA','CU',2
'MA','RS',2
'BD','TN',2
'FR','RO',2
'NE','US',2
'AE','SE',2
'BE','BN',2
'FR','TT',2
'CA','LT',2
'DZ','GB',2
'VG','MX',2
'ZW','UM',2
'EG','OM',2
'VC','MY',2
'BM','FR',2
'CH','JO',2
'AR','JP',2
'TW','VE',2
'IT','TZ',2
'MA','ZA',2
'VI','NL',2
'BS','NG',2
'ES','VN',2
'SA','VE',2
'RS','NZ',2
'CA','SN',2
'ID','PY',2
'AU','HR',2
'TH','MM',2
'GH','NL',2
'KR','BT',2
'AU','LV',2
'ZA','TW',2
'TR','PR',2
'CN','GQ',2
'SI','ID',2
'AZ','CA',2
'PS','NG',2
'DO','DE',2
'JP','RO',2
'NO','CZ',2
'NP','PH',2
'NG','CL',2
'PA','HU',2
'MY','LB',2
'MC','MU',2
'TZ','CH',2
'IR','MX',2
'DO','AU',2
'PK','PA',2
'NG','AT',2
'RW','NG',2
'VN','MA',2
'FJ','CN',2
'SE','AR',2
'NZ','KW',2
'AT','RO',2
'UG','CN',2
'GR','KW',2
'ZA','PE',2
'NI','US',2
'PL','NA',2
'MG','IN',2
'TR','TW',2
'PY','CO',2
'IL','JO',2
'UZ','IN',2
'CZ','MY',2
'TW','CZ',2
'HR','RU',2
'MX','BN',2
'PG','WS',2
'HK','MT',2
'MG','BE',2
'ME','TR',2
'NG','CY',2
'PH',None,2
'JP','KE',2
'BE','HU',2
'ID',None,2
'KE','LR',2
'DO','JP',2
'CO','RU',2
'PY','BE',2
'WS','US',2
'NG','EE',2
'TN','ZA',2
'KW','UG',2
'SG','CL',2
'TN','AE',2
'FR',None,2
'TT','LB',2
'ZW','NP',2
'MA','HK',2
'AE','LB',2
'LB','AT',2
'KR','NI',2
'KW','NG',2
'UG','FR',2
'EG','UM',2
'BM','NZ',2
'HU','PL',2
'SA','LY',2
'MX','MC',2
'CD','IN',2
'SA','AR',2
'MR','IT',2
'SD','NL',2
'MX','JO',2
'CU','EC',2
'DK','BJ',2
'TJ','GB',2
'PT','GR',2
'CL','NG',2
'SA','SE',2
'IT','TN',2
'MX','TZ',2
'GR','FI',2
'NG','MZ',2
'CL','SV',2
'SY','AU',2
'KW','DE',2
'IE','CN',2
'CF','CO',2
'PK','CH',2
'VG','AU',2
'HK','BS',2
'HK','IR',2
'GT','US',2
'EE','FI',2
'SE','AX',2
'CD','CA',2
'KE','AO',2
'KR','NG',2
'CA','MP',2
'BM','IE',2
'MG','IT',2
'PT','AE',2
'PK','RO',2
'TH','NP',2
'MX','EG',2
'CO','CW',2
'JP','VE',2
'KE','UA',2
'CZ','JP',2
'IL','MA',2
'PR','CU',2
'BE','WS',2
'JP','VI',2
'RW','MY',2
'NL','DJ',2
'MX','CZ',2
'IQ','EG',2
'PK','VE',2
'AG','CU',2
'NZ','AE',2
'CO','KW',2
'SN','ZA',2
'GU','HK',2
'SI','CH',2
'CH','SK',2
'BR','PE',2
'ES','SG',2
'TZ','IL',2
'AE','NZ',2
'CG','YT',2
'SG','BH',2
'RW','IT',2
'BM','ID',2
'GH','JP',2
'IQ','SE',2
'BR','PG',2
'DE','MD',2
'MX','LS',2
'CA','SR',2
'LT','DE',2
'JP','EG',2
'MM','DE',2
'KR','CM',2
'PH','MG',2
'OM','LB',2
'BM','TW',2
'KR','RS',2
'RS','IN',2
'ZA','RS',2
'CF','SE',2
'CG','QA',2
'CZ','PR',2
'NG','UA',2
'RS','BR',2
'MY','CO',2
'MA','GH',2
'GF','US',2
'KH','IT',2
'MM','IN',2
'US','AO',2
'IE','TH',2
'DK','CO',2
'DK','MY',2
'NO','RU',2
'IL','LT',2
'NO','VE',2
'CU','HK',2
'IL','KP',2
'PR','NZ',2
'FJ','KW',2
'US','BF',2
'BW','ZA',2
'AE','PS',2
'KP','EC',2
'AR','PT',2
'AG','CA',2
'PH','NL',2
'TL','IN',2
'IN','RE',2
'GB','CG',2
'VN','MM',2
'CL','AT',2
'RU','SA',2
'KZ','JP',2
'MA','BJ',2
'LB','ES',2
'PL',None,2
'AG','FR',2
'VE','KR',2
'AU','LT',2
'IL','CN',2
'PA','PT',2
'PS','PG',2
'ZW','TH',2
'PT','CU',2
'NL','CZ',2
'SG','MM',2
'CG','TR',2
'PT','NO',2
'CA','QA',2
'TZ','SA',2
'PS','BD',2
'KR','RU',2
'IE','SG',2
'TZ','ZM',2
'NO','CN',2
'NL','CM',2
'CY','IT',2
'UA','PL',2
'NO','MZ',2
'AU','LI',2
'RO','PL',2
'ES','DJ',2
'NL','KW',2
'PH','OM',2
'TR','ZW',2
'IN','FJ',2
'KP','IT',2
'NL','SR',2
'KW','MU',2
'AU','UG',2
'NP','BJ',2
'AR','JO',2
'AZ','IN',2
'VE','VC',2
'IT','JE',2
'IE','JP',2
'CR','NG',2
'EG','AT',2
'IT','CY',2
'MR','CN',2
'SE','PE',2
'HU','CA',2
'LT','KE',2
'HU','CH',2
'SG','EG',2
'EG','DK',2
'IQ','PT',2
'CU','NO',2
'MM','ZA',2
'NO','PT',2
'GB','SV',2
'AE','KW',2
'MR','IN',2
'PR','TT',2
'CL','MZ',2
'AZ','DE',2
'FR','CD',2
'TH','RO',2
'TN','NO',2
'CH','UG',2
'GB','UA',2
'BD','RE',2
'SK','DE',2
'PL','VE',2
'KH','MY',2
'TZ','SL',2
'GB','DM',2
'CL','PH',2
'TZ','FR',2
None,'ES',2
'CA','TT',2
'PE','TH',2
'DE','UM',2
'CA','CD',2
'MX','MV',2
'PA','EC',2
'BR','SG',2
'IN','PF',2
'BR','AZ',2
'ID','IR',2
'SE','EC',2
'PE','AU',2
'KI','CA',2
'SA','ES',2
'PE','IN',2
None,'JP',2
'PH','AZ',2
'MZ','LB',2
'QA','KE',2
'PL','MU',2
'NG','KH',2
'IE','TZ',2
'CU','TH',2
'BE','RS',2
'CL','EC',2
'FR','GF',2
'EG','PL',2
'ES','FI',2
'EG','TR',2
'KE','PE',2
'PA','BR',2
'PR','CH',2
'NZ','DK',2
'ZM','FR',2
'CZ','PH',2
'IN','LY',2
'CH','MR',2
'SE','GM',2
'FI','EE',2
'CN','TL',2
'KH','TH',2
'SE','SI',2
'AQ','AQ',2
'KG','US',2
'PE','SE',2
'HU','ES',2
'GB','MZ',2
'FR','KH',2
'PS','CL',2
'BS','IT',2
'GB','FJ',2
'QA','ID',2
'RW','NP',2
'NP','IT',2
'NL','TH',2
'MZ','IN',2
'MU','DE',2
'LB','DK',2
'BF','GB',2
'BE','PR',2
'CZ','SI',2
'NG','BM',2
'EE','EE',2
'CU','FI',2
'KE','HR',2
'NL','MC',2
'FJ','IT',2
'PS','PH',2
'FR','BD',2
'AO','NG',2
'CH','CM',2
'IR','AU',2
'MX','SD',2
'ZW','KR',2
'HR','MC',2
'PY','CH',2
'PG','BE',2
'GH','ID',2
'IL','MP',2
'IT','LS',2
'TT','MX',2
'SA','CU',2
'SK','IT',2
'MX','NP',2
'TN','MY',2
'DJ','NL',2
'DK','CY',2
'ES','CZ',2
'GB','MG',2
'CO','AL',2
'ML','CA',2
'RU','EG',2
'EG','NZ',2
'PE','DO',2
'SG','MY',2
'MX','HR',2
'PK','CU',2
'MA','BE',2
'FR','CL',2
'MX','ZM',2
